time,price
1690041600000,1
1689955200000,1
1689868800000,1
1689782400000,1
1689696000000,1
1689609600000,1
1689523200000,1
1689436800000,1
1689350400000,1
1689264000000,1
1689177600000,1
1689091200000,1
1689004800000,1
1688918400000,1
1688832000000,1
1688745600000,1
1688659200000,1
1688572800000,1
1688486400000,1
1688400000000,1
1688313600000,1
1688227200000,1
1688140800000,1
1688054400000,1
1687968000000,1
1687881600000,1
1687795200000,1
1687708800000,1
1687622400000,1
1687536000000,1
1687449600000,1
1687363200000,1
1687276800000,1
1687190400000,1
1687104000000,1
1687017600000,1
1686931200000,1
1686844800000,1
1686758400000,1
1686672000000,1
1686585600000,1
1686499200000,1
1686412800000,1
1686326400000,1
1686240000000,1
1686153600000,1
1686067200000,1
1685980800000,1
1685894400000,1
1685808000000,1
1685721600000,1
1685635200000,1
1685548800000,1
1685462400000,1
1685376000000,1
1685289600000,1
1685203200000,1
1685116800000,1
1685030400000,1
1684944000000,1
1684857600000,1
1684771200000,1
1684684800000,1
1684598400000,1
1684512000000,1
1684425600000,1
1684339200000,1
1684252800000,1
1684166400000,1
1684080000000,1
1683993600000,1
1683907200000,1
1683820800000,1
1683734400000,1
1683648000000,1
1683561600000,1
1683475200000,1
1683388800000,1
1683302400000,1
1683216000000,1
1683129600000,1
1683043200000,1
1682956800000,1
1682870400000,1
1682784000000,1
1682697600000,1
1682611200000,1
1682524800000,1
1682438400000,1
1682352000000,1
1682265600000,1
1682179200000,1
1682092800000,1
1682006400000,1
1681920000000,1
1681833600000,1
1681747200000,1
1681660800000,1
1681574400000,1
1681488000000,1
1681401600000,1
1681315200000,1
1681228800000,1
1681142400000,1
1681056000000,1
1680969600000,1
1680883200000,1
1680796800000,1
1680710400000,1
1680624000000,1
1680537600000,1
1680451200000,1
1680364800000,1
1680278400000,1
1680192000000,1
1680105600000,1
1680019200000,1
1679932800000,1
1679846400000,1
1679760000000,1
1679673600000,1
1679587200000,1
1679500800000,1
1679414400000,1
1679328000000,1
1679241600000,1
1679155200000,1
1679068800000,1
1678982400000,1
1678896000000,1
1678809600000,1
1678723200000,1
1678636800000,1
1678550400000,1
1678464000000,1
1678377600000,1
1678291200000,1
1678204800000,1
1678118400000,1
1678032000000,1
1677945600000,1
1677859200000,1
1677772800000,1
1677686400000,1
1677600000000,1
1677513600000,1
1677427200000,1
1677340800000,1
1677254400000,1
1677168000000,1
1677081600000,1
1676995200000,1
1676908800000,1
1676822400000,1
1676736000000,1
1676649600000,1
1676563200000,1
1676476800000,1
1676390400000,1
1676304000000,1
1676217600000,1
1676131200000,1
1676044800000,1
1675958400000,1
1675872000000,1
1675785600000,1
1675699200000,1
1675612800000,1
1675526400000,1
1675440000000,1
1675353600000,1
1675267200000,1
1675180800000,1
1675094400000,1
1675008000000,1
1674921600000,1
1674835200000,1
1674748800000,1
1674662400000,1
1674576000000,1
1674489600000,1
1674403200000,1
1674316800000,1
1674230400000,1
1674144000000,1
1674057600000,1
1673971200000,1
1673884800000,1
1673798400000,1
1673712000000,1
1673625600000,1
1673539200000,1
1673452800000,1
1673366400000,1
1673280000000,1
1673193600000,1
1673107200000,1
1673020800000,1
1672934400000,1
1672848000000,1
1672761600000,1
1672675200000,1
1672588800000,1
1672502400000,1
1672416000000,1
1672329600000,1
1672243200000,1
1672156800000,1
1672070400000,1
1671984000000,1
1671897600000,1
1671811200000,1
1671724800000,1
1671638400000,1
1671552000000,1
1671465600000,1
1671379200000,1
1671292800000,1
1671206400000,1
1671120000000,1
1671033600000,1
1670947200000,1
1670860800000,1
1670774400000,1
1670688000000,1
1670601600000,1
1670515200000,1
1670428800000,1
1670342400000,1
1670256000000,1
1670169600000,1
1670083200000,1
1669996800000,1
1669910400000,1
1669824000000,1
1669737600000,1
1669651200000,1
1669564800000,1
1669478400000,1
1669392000000,1
1669305600000,1
1669219200000,1
1669132800000,1
1669046400000,1
1668960000000,1
1668873600000,1
1668787200000,1
1668700800000,1
1668614400000,1
1668528000000,1
1668441600000,1
1668355200000,1
1668268800000,1
1668182400000,1
1668096000000,1
1668009600000,1
1667923200000,1
1667836800000,1
1667750400000,1
1667664000000,1
1667577600000,1
1667491200000,1
1667404800000,1
1667318400000,1
1667232000000,1
1667145600000,1
1667059200000,1
1666972800000,1
1666886400000,1
1666800000000,1
1666713600000,1
1666627200000,1
1666540800000,1
1666454400000,1
1666368000000,1
1666281600000,1
1666195200000,1
1666108800000,1
1666022400000,1
1665936000000,1
1665849600000,1
1665763200000,1
1665676800000,1
1665590400000,1
1665504000000,1
1665417600000,1
1665331200000,1
1665244800000,1
1665158400000,1
1665072000000,1
1664985600000,1
1664899200000,1
1664812800000,1
1664726400000,1
1664640000000,1
1664553600000,1
1664467200000,1
1664380800000,1
1664294400000,1
1664208000000,1
1664121600000,1
1664035200000,1
1663948800000,1
1663862400000,1
1663776000000,1
1663689600000,1
1663603200000,1
1663516800000,1
1663430400000,1
1663344000000,1
1663257600000,1
1663171200000,1
1663084800000,1
1662998400000,1
1662912000000,1
1662825600000,1
1662739200000,1
1662652800000,1
1662566400000,1
1662480000000,1
1662393600000,1
1662307200000,1
1662220800000,1
1662134400000,1
1662048000000,1
1661961600000,1
1661875200000,1
1661788800000,1
1661702400000,1
1661616000000,1
1661529600000,1
1661443200000,1
1661356800000,1
1661270400000,1
1661184000000,1
1661097600000,1
1661011200000,1
1660924800000,1
1660838400000,1
1660752000000,1
1660665600000,1
1660579200000,1
1660492800000,1
1660406400000,1
1660320000000,1
1660233600000,1
1660147200000,1
1660060800000,1
1659974400000,1
1659888000000,1
1659801600000,1
1659715200000,1
1659628800000,1
1659542400000,1
1659456000000,1
1659369600000,1
1659283200000,1
1659196800000,1
1659110400000,1
1659024000000,1
1658937600000,1
1658851200000,1
1658764800000,1
1658678400000,1
1658592000000,1
1658505600000,1
1658419200000,1
1658332800000,1
1658246400000,1
1658160000000,1
1658073600000,1
1657987200000,1
1657900800000,1
1657814400000,1
1657728000000,1
1657641600000,1
1657555200000,1
1657468800000,1
1657382400000,1
1657296000000,1
1657209600000,1
1657123200000,1
1657036800000,1
1656950400000,1
1656864000000,1
1656777600000,1
1656691200000,1
1656604800000,1
1656518400000,1
1656432000000,1
1656345600000,1
1656259200000,1
1656172800000,1
1656086400000,1
1656000000000,1
1655913600000,1
1655827200000,1
1655740800000,1
1655654400000,1
1655568000000,1
1655481600000,1
1655395200000,1
1655308800000,1
1655222400000,1
1655136000000,1
1655049600000,1
1654963200000,1
1654876800000,1
1654790400000,1
1654704000000,1
1654617600000,1
1654531200000,1
1654444800000,1
1654358400000,1
1654272000000,1
1654185600000,1
1654099200000,1
1654012800000,1
1653926400000,1
1653840000000,1
1653753600000,1
1653667200000,1
1653580800000,1
1653494400000,1
1653408000000,1
1653321600000,1
1653235200000,1
1653148800000,1
1653062400000,1
1652976000000,1
1652889600000,1
1652803200000,1
1652716800000,1
1652630400000,1
1652544000000,1
1652457600000,1
1652371200000,1
1652284800000,1
1652198400000,1
1652112000000,1
1652025600000,1
1651939200000,1
1651852800000,1
1651766400000,1
1651680000000,1
1651593600000,1
1651507200000,1
1651420800000,1
1651334400000,1
1651248000000,1
1651161600000,1
1651075200000,1
1650988800000,1
1650902400000,1
1650816000000,1
1650729600000,1
1650643200000,1
1650556800000,1
1650470400000,1
1650384000000,1
1650297600000,1
1650211200000,1
1650124800000,1
1650038400000,1
1649952000000,1
1649865600000,1
1649779200000,1
1649692800000,1
1649606400000,1
1649520000000,1
1649433600000,1
1649347200000,1
1649260800000,1
1649174400000,1
1649088000000,1
1649001600000,1
1648915200000,1
1648828800000,1
1648742400000,1
1648656000000,1
1648569600000,1
1648483200000,1
1648396800000,1
1648310400000,1
1648224000000,1
1648137600000,1
1648051200000,1
1647964800000,1
1647878400000,1
1647792000000,1
1647705600000,1
1647619200000,1
1647532800000,1
1647446400000,1
1647360000000,1
1647273600000,1
1647187200000,1
1647100800000,1
1647014400000,1
1646928000000,1
1646841600000,1
1646755200000,1
1646668800000,1
1646582400000,1
1646496000000,1
1646409600000,1
1646323200000,1
1646236800000,1
1646150400000,1
1646064000000,1
1645977600000,1
1645891200000,1
1645804800000,1
1645718400000,1
1645632000000,1
1645545600000,1
1645459200000,1
1645372800000,1
1645286400000,1
1645200000000,1
1645113600000,1
1645027200000,1
1644940800000,1
1644854400000,1
1644768000000,1
1644681600000,1
1644595200000,1
1644508800000,1
1644422400000,1
1644336000000,1
1644249600000,1
1644163200000,1
1644076800000,1
1643990400000,1
1643904000000,1
1643817600000,1
1643731200000,1
1643644800000,1
1643558400000,1
1643472000000,1
1643385600000,1
1643299200000,1
1643212800000,1
1643126400000,1
1643040000000,1
1642953600000,1
1642867200000,1
1642780800000,1
1642694400000,1
1642608000000,1
1642521600000,1
1642435200000,1
1642348800000,1
1642262400000,1
1642176000000,1
1642089600000,1
1642003200000,1
1641916800000,1
1641830400000,1
1641744000000,1
1641657600000,1
1641571200000,1
1641484800000,1
1641398400000,1
1641312000000,1
1641225600000,1
1641139200000,1
1641052800000,1
1640966400000,1
1640880000000,1
1640793600000,1
1640707200000,1
1640620800000,1
1640534400000,1
1640448000000,1
1640361600000,1
1640275200000,1
1640188800000,1
1640102400000,1
1640016000000,1
1639929600000,1
1639843200000,1
1639756800000,1
1639670400000,1
1639584000000,1
1639497600000,1
1639411200000,1
1639324800000,1
1639238400000,1
1639152000000,1
1639065600000,1
1638979200000,1
1638892800000,1
1638806400000,1
1638720000000,1
1638633600000,1
1638547200000,1
1638460800000,1
1638374400000,1
1638288000000,1
1638201600000,1
1638115200000,1
1638028800000,1
1637942400000,1
1637856000000,1
1637769600000,1
1637683200000,1
1637596800000,1
1637510400000,1
1637424000000,1
1637337600000,1
1637251200000,1
1637164800000,1
1637078400000,1
1636992000000,1
1636905600000,1
1636819200000,1
1636732800000,1
1636646400000,1
1636560000000,1
1636473600000,1
1636387200000,1
1636300800000,1
1636214400000,1
1636128000000,1
1636041600000,1
1635955200000,1
1635868800000,1
1635782400000,1
1635696000000,1
1635609600000,1
1635523200000,1
1635436800000,1
1635350400000,1
1635264000000,1
1635177600000,1
1635091200000,1
1635004800000,1
1634918400000,1
1634832000000,1
1634745600000,1
1634659200000,1
1634572800000,1
1634486400000,1
1634400000000,1
1634313600000,1
1634227200000,1
1634140800000,1
1634054400000,1
1633968000000,1
1633881600000,1
1633795200000,1
1633708800000,1
1633622400000,1
1633536000000,1
1633449600000,1
1633363200000,1
1633276800000,1
1633190400000,1
1633104000000,1
1633017600000,1
1632931200000,1
1632844800000,1
1632758400000,1
1632672000000,1
1632585600000,1
1632499200000,1
1632412800000,1
1632326400000,1
1632240000000,1
1632153600000,1
1632067200000,1
1631980800000,1
1631894400000,1
1631808000000,1
1631721600000,1
1631635200000,1
1631548800000,1
1631462400000,1
1631376000000,1
1631289600000,1
1631203200000,1
1631116800000,1
1631030400000,1
1630944000000,1
1630857600000,1
1630771200000,1
1630684800000,1
1630598400000,1
1630512000000,1
1630425600000,1
1630339200000,1
1630252800000,1
1630166400000,1
1630080000000,1
1629993600000,1
1629907200000,1
1629820800000,1
1629734400000,1
1629648000000,1
1629561600000,1
1629475200000,1
1629388800000,1
1629302400000,1
1629216000000,1
1629129600000,1
1629043200000,1
1628956800000,1
1628870400000,1
1628784000000,1
1628697600000,1
1628611200000,1
1628524800000,1
1628438400000,1
1628352000000,1
1628265600000,1
1628179200000,1
1628092800000,1
1628006400000,1
1627920000000,1
1627833600000,1
1627747200000,1
1627660800000,1
1627574400000,1
1627488000000,1
1627401600000,1
1627315200000,1
1627228800000,1
1627142400000,1
1627056000000,1
1626969600000,1
1626883200000,1
1626796800000,1
1626710400000,1
1626624000000,1
1626537600000,1
1626451200000,1
1626364800000,1
1626278400000,1
1626192000000,1
1626105600000,1
1626019200000,1
1625932800000,1
1625846400000,1
1625760000000,1
1625673600000,1
1625587200000,1
1625500800000,1
1625414400000,1
1625328000000,1
1625241600000,1
1625155200000,1
1625068800000,1
1624982400000,1
1624896000000,1
1624809600000,1
1624723200000,1
1624636800000,1
1624550400000,1
1624464000000,1
1624377600000,1
1624291200000,1
1624204800000,1
1624118400000,1
1624032000000,1
1623945600000,1
1623859200000,1
1623772800000,1
1623686400000,1
1623600000000,1
1623513600000,1
1623427200000,1
1623340800000,1
1623254400000,1
1623168000000,1
1623081600000,1
1622995200000,1
1622908800000,1
1622822400000,1
1622736000000,1
1622649600000,1
1622563200000,1
1622476800000,1
1622390400000,1
1622304000000,1
1622217600000,1
1622131200000,1
1622044800000,1
1621958400000,1
1621872000000,1
1621785600000,1
1621699200000,1
1621612800000,1
1621526400000,1
1621440000000,1
1621353600000,1
1621267200000,1
1621180800000,1
1621094400000,1
1621008000000,1
1620921600000,1
1620835200000,1
1620748800000,1
1620662400000,1
1620576000000,1
1620489600000,1
1620403200000,1
1620316800000,1
1620230400000,1
1620144000000,1
1620057600000,1
1619971200000,1
1619884800000,1
1619798400000,1
1619712000000,1
1619625600000,1
1619539200000,1
1619452800000,1
1619366400000,1
1619280000000,1
1619193600000,1
1619107200000,1
1619020800000,1
1618934400000,1
1618848000000,1
1618761600000,1
